TYPECOM,COM,REG,DEP,TNCC,NCC,NCCENR,LIBELLE
COM,11210,76,11,0,LUC SUR ORBIEU,Luc-sur-Orbieu,Luc-sur-Orbieu
COM,11211,76,11,0,MAGRIE,Magrie,Magrie
COM,11212,76,11,0,MAILHAC,Mailhac,Mailhac
COM,11213,76,11,0,MAISONS,Maisons,Maisons
COM,11214,76,11,0,MALRAS,Malras,Malras
COM,11215,76,11,0,MALVES EN MINERVOIS,Malves-en-Minervois,Malves-en-Minervois
COM,11216,76,11,0,MALVIES,Malviès,Malviès
COM,11217,76,11,0,MARCORIGNAN,Marcorignan,Marcorignan
COM,11218,76,11,0,MARQUEIN,Marquein,Marquein
COM,11219,76,11,0,MARSA,Marsa,Marsa
COM,11220,76,11,0,MARSEILLETTE,Marseillette,Marseillette
COM,11221,76,11,4,MARTYS,Martys,Les Martys
COM,11222,76,11,0,MAS CABARDES,Mas-Cabardès,Mas-Cabardès
COM,11223,76,11,0,MAS DES COURS,Mas-des-Cours,Mas-des-Cours
COM,11224,76,11,0,MASSAC,Massac,Massac
COM,11225,76,11,0,MAS SAINTES PUELLES,Mas-Saintes-Puelles,Mas-Saintes-Puelles
COM,11226,76,11,0,MAYREVILLE,Mayreville,Mayreville
COM,11227,76,11,0,MAYRONNES,Mayronnes,Mayronnes
COM,11228,76,11,0,MAZEROLLES DU RAZES,Mazerolles-du-Razès,Mazerolles-du-Razès
COM,11229,76,11,0,MAZUBY,Mazuby,Mazuby
COM,11230,76,11,0,MERIAL,Mérial,Mérial
COM,11231,76,11,0,MEZERVILLE,Mézerville,Mézerville
COM,11232,76,11,0,MIRAVAL CABARDES,Miraval-Cabardès,Miraval-Cabardès
COM,11233,76,11,0,MIREPEISSET,Mirepeisset,Mirepeisset
COM,11234,76,11,0,MIREVAL LAURAGAIS,Mireval-Lauragais,Mireval-Lauragais
COM,11235,76,11,0,MISSEGRE,Missègre,Missègre
COM,11236,76,11,0,MOLANDIER,Molandier,Molandier
COM,11238,76,11,0,MOLLEVILLE,Molleville,Molleville
COM,11239,76,11,0,MONTAURIOL,Montauriol,Montauriol
COM,11240,76,11,0,MONTAZELS,Montazels,Montazels
COM,11241,76,11,0,MONTBRUN DES CORBIERES,Montbrun-des-Corbières,Montbrun-des-Corbières
COM,11242,76,11,0,MONTCLAR,Montclar,Montclar
COM,11243,76,11,0,MONTFERRAND,Montferrand,Montferrand
COM,11244,76,11,0,MONTFORT SUR BOULZANE,Montfort-sur-Boulzane,Montfort-sur-Boulzane
COM,11245,76,11,0,MONTGAILLARD,Montgaillard,Montgaillard
COM,11246,76,11,0,MONTGRADAIL,Montgradail,Montgradail
COM,11247,76,11,0,MONTHAUT,Monthaut,Monthaut
COM,11248,76,11,0,MONTIRAT,Montirat,Montirat
COM,11249,76,11,0,MONTJARDIN,Montjardin,Montjardin
COM,11250,76,11,0,MONTJOI,Montjoi,Montjoi
COM,11251,76,11,0,VAL DE DAGNE,Val-de-Dagne,Val-de-Dagne
COMD,11251,,,0,MONTLAUR,Montlaur,Montlaur
COM,11252,76,11,0,MONTMAUR,Montmaur,Montmaur
COM,11253,76,11,0,MONTOLIEU,Montolieu,Montolieu
COM,11254,76,11,0,MONTREAL,Montréal,Montréal
COM,11255,76,11,0,MONTREDON DES CORBIERES,Montredon-des-Corbières,Montredon-des-Corbières
COM,11256,76,11,0,MONTSERET,Montséret,Montséret
COM,11257,76,11,0,MONZE,Monze,Monze
COM,11258,76,11,0,MOUSSAN,Moussan,Moussan
COM,11259,76,11,0,MOUSSOULENS,Moussoulens,Moussoulens
COM,11260,76,11,0,MOUTHOUMET,Mouthoumet,Mouthoumet
COM,11261,76,11,0,MOUX,Moux,Moux
COM,11262,76,11,0,NARBONNE,Narbonne,Narbonne
COM,11263,76,11,0,NEBIAS,Nébias,Nébias
COM,11264,76,11,0,NEVIAN,Névian,Névian
COM,11265,76,11,0,NIORT DE SAULT,Niort-de-Sault,Niort-de-Sault
COM,11266,76,11,0,PORT LA NOUVELLE,Port-la-Nouvelle,Port-la-Nouvelle
COM,11267,76,11,1,ORNAISONS,Ornaisons,Ornaisons
COM,11268,76,11,1,ORSANS,Orsans,Orsans
COM,11269,76,11,1,OUVEILLAN,Ouveillan,Ouveillan
COM,11270,76,11,0,PADERN,Padern,Padern
COM,11271,76,11,0,PALAIRAC,Palairac,Palairac
COM,11272,76,11,0,PALAJA,Palaja,Palaja
COM,11273,76,11,0,PARAZA,Paraza,Paraza
COM,11274,76,11,0,PAULIGNE,Pauligne,Pauligne
COM,11275,76,11,0,PAYRA SUR L HERS,Payra-sur-l'Hers,Payra-sur-l'Hers
COM,11276,76,11,0,PAZIOLS,Paziols,Paziols
COM,11277,76,11,0,PECHARIC ET LE PY,Pécharic-et-le-Py,Pécharic-et-le-Py
COM,11278,76,11,0,PECH LUNA,Pech-Luna,Pech-Luna
COM,11279,76,11,0,PENNAUTIER,Pennautier,Pennautier
COM,11280,76,11,0,PEPIEUX,Pépieux,Pépieux
COM,11281,76,11,0,PEXIORA,Pexiora,Pexiora
COM,11282,76,11,0,PEYREFITTE DU RAZES,Peyrefitte-du-Razès,Peyrefitte-du-Razès
COM,11283,76,11,0,PEYREFITTE SUR L HERS,Peyrefitte-sur-l'Hers,Peyrefitte-sur-l'Hers
COM,11284,76,11,0,PEYRENS,Peyrens,Peyrens
COM,11285,76,11,0,PEYRIAC DE MER,Peyriac-de-Mer,Peyriac-de-Mer
COM,11286,76,11,0,PEYRIAC MINERVOIS,Peyriac-Minervois,Peyriac-Minervois
COM,11287,76,11,0,PEYROLLES,Peyrolles,Peyrolles
COM,11288,76,11,0,PEZENS,Pezens,Pezens
COM,11289,76,11,0,PIEUSSE,Pieusse,Pieusse
COM,11290,76,11,0,PLAIGNE,Plaigne,Plaigne
COM,11291,76,11,0,PLAVILLA,Plavilla,Plavilla
COM,11292,76,11,3,POMAREDE,Pomarède,La Pomarède
COM,11293,76,11,0,POMAS,Pomas,Pomas
COM,11294,76,11,0,POMY,Pomy,Pomy
COM,11295,76,11,0,PORTEL DES CORBIERES,Portel-des-Corbières,Portel-des-Corbières
COM,11296,76,11,0,POUZOLS MINERVOIS,Pouzols-Minervois,Pouzols-Minervois
COM,11297,76,11,0,PRADELLES CABARDES,Pradelles-Cabardès,Pradelles-Cabardès
COMD,11298,,,0,PRADELLES EN VAL,Pradelles-en-Val,Pradelles-en-Val
COM,11299,76,11,0,PREIXAN,Preixan,Preixan
COM,11300,76,11,0,PUGINIER,Puginier,Puginier
COM,11301,76,11,0,PUICHERIC,Puichéric,Puichéric
COM,11302,76,11,0,PUILAURENS,Puilaurens,Puilaurens
COM,11303,76,11,0,PUIVERT,Puivert,Puivert
COM,11304,76,11,0,QUILLAN,Quillan,Quillan
COM,11305,76,11,0,QUINTILLAN,Quintillan,Quintillan
COM,11306,76,11,0,QUIRBAJOU,Quirbajou,Quirbajou
COM,11307,76,11,0,RAISSAC D AUDE,Raissac-d'Aude,Raissac-d'Aude
COM,11308,76,11,0,RAISSAC SUR LAMPY,Raissac-sur-Lampy,Raissac-sur-Lampy
COM,11309,76,11,0,RENNES LE CHATEAU,Rennes-le-Château,Rennes-le-Château
COM,11310,76,11,0,RENNES LES BAINS,Rennes-les-Bains,Rennes-les-Bains
COM,11311,76,11,0,RIBAUTE,Ribaute,Ribaute
COM,11312,76,11,0,RIBOUISSE,Ribouisse,Ribouisse
COM,11313,76,11,0,RICAUD,Ricaud,Ricaud
COM,11314,76,11,0,RIEUX EN VAL,Rieux-en-Val,Rieux-en-Val
COM,11315,76,11,0,RIEUX MINERVOIS,Rieux-Minervois,Rieux-Minervois
COM,11316,76,11,0,RIVEL,Rivel,Rivel
COM,11317,76,11,0,RODOME,Rodome,Rodome
COM,11318,76,11,0,ROQUECOURBE MINERVOIS,Roquecourbe-Minervois,Roquecourbe-Minervois
COM,11319,76,11,0,ROQUEFERE,Roquefère,Roquefère
COM,11320,76,11,0,ROQUEFEUIL,Roquefeuil,Roquefeuil
COM,11321,76,11,0,ROQUEFORT DE SAULT,Roquefort-de-Sault,Roquefort-de-Sault
COM,11322,76,11,0,ROQUEFORT DES CORBIERES,Roquefort-des-Corbières,Roquefort-des-Corbières
COM,11323,76,11,0,ROQUETAILLADE ET CONILHAC,Roquetaillade-et-Conilhac,Roquetaillade-et-Conilhac
COMD,11323,,,0,ROQUETAILLADE,Roquetaillade,Roquetaillade
COM,11324,76,11,0,ROUBIA,Roubia,Roubia
COM,11325,76,11,0,ROUFFIAC D AUDE,Rouffiac-d'Aude,Rouffiac-d'Aude
COM,11326,76,11,0,ROUFFIAC DES CORBIERES,Rouffiac-des-Corbières,Rouffiac-des-Corbières
COM,11327,76,11,0,ROULLENS,Roullens,Roullens
COM,11328,76,11,0,ROUTIER,Routier,Routier
COMD,11329,,,0,ROUVENAC,Rouvenac,Rouvenac
COM,11330,76,11,0,RUSTIQUES,Rustiques,Rustiques
COM,11331,76,11,0,SAINT AMANS,Saint-Amans,Saint-Amans
COM,11332,76,11,0,SAINT ANDRE DE ROQUELONGUE,Saint-André-de-Roquelongue,Saint-André-de-Roquelongue
COM,11333,76,11,0,SAINT BENOIT,Saint-Benoît,Saint-Benoît
COM,11334,76,11,0,SAINTE CAMELLE,Sainte-Camelle,Sainte-Camelle
COM,11335,76,11,0,SAINTE COLOMBE SUR GUETTE,Sainte-Colombe-sur-Guette,Sainte-Colombe-sur-Guette
COM,11336,76,11,0,SAINTE COLOMBE SUR L HERS,Sainte-Colombe-sur-l'Hers,Sainte-Colombe-sur-l'Hers
COM,11337,76,11,0,SAINT COUAT D AUDE,Saint-Couat-d'Aude,Saint-Couat-d'Aude
COM,11338,76,11,0,SAINT COUAT DU RAZES,Saint-Couat-du-Razès,Saint-Couat-du-Razès
COM,11339,76,11,0,SAINT DENIS,Saint-Denis,Saint-Denis
COM,11340,76,11,0,SAINTE EULALIE,Sainte-Eulalie,Sainte-Eulalie
COM,11341,76,11,0,SAINT FERRIOL,Saint-Ferriol,Saint-Ferriol
COM,11342,76,11,0,SAINT FRICHOUX,Saint-Frichoux,Saint-Frichoux
COM,11343,76,11,0,SAINT GAUDERIC,Saint-Gaudéric,Saint-Gaudéric
COM,11344,76,11,0,SAINT HILAIRE,Saint-Hilaire,Saint-Hilaire
COM,11345,76,11,0,SAINT JEAN DE BARROU,Saint-Jean-de-Barrou,Saint-Jean-de-Barrou
COM,11346,76,11,0,SAINT JEAN DE PARACOL,Saint-Jean-de-Paracol,Saint-Jean-de-Paracol
COM,11347,76,11,0,SAINT JULIA DE BEC,Saint-Julia-de-Bec,Saint-Julia-de-Bec
COM,11348,76,11,0,SAINT JULIEN DE BRIOLA,Saint-Julien-de-Briola,Saint-Julien-de-Briola
COMA,11349,,,0,SAINT JUST DE BELENGARD,Saint-Just-de-Bélengard,Saint-Just-de-Bélengard
COM,11350,76,11,0,SAINT JUST ET LE BEZU,Saint-Just-et-le-Bézu,Saint-Just-et-le-Bézu
COM,11351,76,11,0,SAINT LAURENT DE LA CABRERISSE,Saint-Laurent-de-la-Cabrerisse,Saint-Laurent-de-la-Cabrerisse
COM,11352,76,11,0,SAINT LOUIS ET PARAHOU,Saint-Louis-et-Parahou,Saint-Louis-et-Parahou
COM,11353,76,11,0,SAINT MARCEL SUR AUDE,Saint-Marcel-sur-Aude,Saint-Marcel-sur-Aude
COM,11354,76,11,0,SAINT MARTIN DES PUITS,Saint-Martin-des-Puits,Saint-Martin-des-Puits
COM,11355,76,11,0,SAINT MARTIN DE VILLEREGLAN,Saint-Martin-de-Villereglan,Saint-Martin-de-Villereglan
COM,11356,76,11,0,SAINT MARTIN LALANDE,Saint-Martin-Lalande,Saint-Martin-Lalande
COM,11357,76,11,0,SAINT MARTIN LE VIEIL,Saint-Martin-le-Vieil,Saint-Martin-le-Vieil
COM,11358,76,11,0,SAINT MARTIN LYS,Saint-Martin-Lys,Saint-Martin-Lys
COM,11359,76,11,0,SAINT MICHEL DE LANES,Saint-Michel-de-Lanès,Saint-Michel-de-Lanès
COM,11360,76,11,0,SAINT NAZAIRE D AUDE,Saint-Nazaire-d'Aude,Saint-Nazaire-d'Aude
COM,11361,76,11,0,SAINT PAPOUL,Saint-Papoul,Saint-Papoul
COM,11362,76,11,0,SAINT PAULET,Saint-Paulet,Saint-Paulet
COM,11363,76,11,0,SAINT PIERRE DES CHAMPS,Saint-Pierre-des-Champs,Saint-Pierre-des-Champs
COM,11364,76,11,0,SAINT POLYCARPE,Saint-Polycarpe,Saint-Polycarpe
COM,11365,76,11,0,SAINT SERNIN,Saint-Sernin,Saint-Sernin
COM,11366,76,11,0,SAINTE VALIERE,Sainte-Valière,Sainte-Valière
COM,11367,76,11,0,SAISSAC,Saissac,Saissac
COM,11368,76,11,0,SALLELES CABARDES,Sallèles-Cabardès,Sallèles-Cabardès
COM,11369,76,11,0,SALLELES D AUDE,Sallèles-d'Aude,Sallèles-d'Aude
COM,11370,76,11,0,SALLES D AUDE,Salles-d'Aude,Salles-d'Aude
COM,11371,76,11,0,SALLES SUR L HERS,Salles-sur-l'Hers,Salles-sur-l'Hers
COM,11372,76,11,0,SALSIGNE,Salsigne,Salsigne
COM,11373,76,11,0,SALVEZINES,Salvezines,Salvezines
COM,11374,76,11,0,SALZA,Salza,Salza
COM,11375,76,11,0,SEIGNALENS,Seignalens,Seignalens
COM,11376,76,11,3,SERPENT,Serpent,La Serpent
COM,11377,76,11,0,SERRES,Serres,Serres
COM,11378,76,11,0,SERVIES EN VAL,Serviès-en-Val,Serviès-en-Val
COM,11379,76,11,0,SIGEAN,Sigean,Sigean
COM,11380,76,11,0,SONNAC SUR L HERS,Sonnac-sur-l'Hers,Sonnac-sur-l'Hers
COM,11381,76,11,0,SOUGRAIGNE,Sougraigne,Sougraigne
COM,11382,76,11,0,SOUILHANELS,Souilhanels,Souilhanels
COM,11383,76,11,0,SOUILHE,Souilhe,Souilhe
COM,11384,76,11,0,SOULATGE,Soulatgé,Soulatgé
COM,11385,76,11,0,SOUPEX,Soupex,Soupex
COM,11386,76,11,0,TALAIRAN,Talairan,Talairan
COM,11387,76,11,0,TAURIZE,Taurize,Taurize
COM,11388,76,11,0,TERMES,Termes,Termes
COM,11389,76,11,0,TERROLES,Terroles,Terroles
COM,11390,76,11,0,THEZAN DES CORBIERES,Thézan-des-Corbières,Thézan-des-Corbières
COM,11391,76,11,3,TOURETTE CABARDES,Tourette-Cabardès,La Tourette-Cabardès
COM,11392,76,11,0,TOURNISSAN,Tournissan,Tournissan
COM,11393,76,11,0,TOUROUZELLE,Tourouzelle,Tourouzelle
COM,11394,76,11,0,TOURREILLES,Tourreilles,Tourreilles
COM,11395,76,11,0,TRASSANEL,Trassanel,Trassanel
COM,11396,76,11,0,TRAUSSE,Trausse,Trausse
COM,11397,76,11,0,TREBES,Trèbes,Trèbes
COM,11398,76,11,0,TREILLES,Treilles,Treilles
COM,11399,76,11,0,TREVILLE,Tréville,Tréville
COM,11400,76,11,0,TREZIERS,Tréziers,Tréziers
COM,11401,76,11,0,TUCHAN,Tuchan,Tuchan
COM,11402,76,11,0,VALMIGERE,Valmigère,Valmigère
COM,11404,76,11,0,VENTENAC CABARDES,Ventenac-Cabardès,Ventenac-Cabardès
COM,11405,76,11,0,VENTENAC EN MINERVOIS,Ventenac-en-Minervois,Ventenac-en-Minervois
COM,11406,76,11,0,VERAZA,Véraza,Véraza
COM,11407,76,11,0,VERDUN EN LAURAGAIS,Verdun-en-Lauragais,Verdun-en-Lauragais
COM,11408,76,11,0,VERZEILLE,Verzeille,Verzeille
COM,11409,76,11,0,VIGNEVIEILLE,Vignevieille,Vignevieille
COM,11410,76,11,0,VILLALIER,Villalier,Villalier
COM,11411,76,11,0,VILLANIERE,Villanière,Villanière
COM,11412,76,11,0,VILLARDEBELLE,Villardebelle,Villardebelle
COM,11413,76,11,0,VILLARDONNEL,Villardonnel,Villardonnel
COM,11414,76,11,0,VILLAR EN VAL,Villar-en-Val,Villar-en-Val
COM,11415,76,11,0,VILLAR SAINT ANSELME,Villar-Saint-Anselme,Villar-Saint-Anselme
COM,11416,76,11,0,VILLARZEL CABARDES,Villarzel-Cabardès,Villarzel-Cabardès
COM,11417,76,11,0,VILLARZEL DU RAZES,Villarzel-du-Razès,Villarzel-du-Razès
COM,11418,76,11,0,VILLASAVARY,Villasavary,Villasavary
COM,11419,76,11,0,VILLAUTOU,Villautou,Villautou
COM,11420,76,11,0,VILLEBAZY,Villebazy,Villebazy
COM,11421,76,11,0,VILLEDAIGNE,Villedaigne,Villedaigne
COM,11422,76,11,0,VILLEDUBERT,Villedubert,Villedubert
COM,11423,76,11,0,VILLEFLOURE,Villefloure,Villefloure
COM,11424,76,11,0,VILLEFORT,Villefort,Villefort
COM,11425,76,11,0,VILLEGAILHENC,Villegailhenc,Villegailhenc
COM,11426,76,11,0,VILLEGLY,Villegly,Villegly
COM,11427,76,11,0,VILLELONGUE D AUDE,Villelongue-d'Aude,Villelongue-d'Aude
COM,11428,76,11,0,VILLEMAGNE,Villemagne,Villemagne
COM,11429,76,11,0,VILLEMOUSTAUSSOU,Villemoustaussou,Villemoustaussou
COM,11430,76,11,0,VILLENEUVE LA COMPTAL,Villeneuve-la-Comptal,Villeneuve-la-Comptal
COM,11431,76,11,0,VILLENEUVE LES CORBIERES,Villeneuve-les-Corbières,Villeneuve-les-Corbières
COM,11432,76,11,0,VILLENEUVE LES MONTREAL,Villeneuve-lès-Montréal,Villeneuve-lès-Montréal
COM,11433,76,11,0,VILLENEUVE MINERVOIS,Villeneuve-Minervois,Villeneuve-Minervois
COM,11434,76,11,0,VILLEPINTE,Villepinte,Villepinte
COM,11435,76,11,0,VILLEROUGE TERMENES,Villerouge-Termenès,Villerouge-Termenès
COM,11436,76,11,0,VILLESEQUE DES CORBIERES,Villesèque-des-Corbières,Villesèque-des-Corbières
COM,11437,76,11,0,VILLESEQUELANDE,Villesèquelande,Villesèquelande
COM,11438,76,11,0,VILLESISCLE,Villesiscle,Villesiscle
COM,11439,76,11,0,VILLESPY,Villespy,Villespy
COM,11440,76,11,0,VILLETRITOULS,Villetritouls,Villetritouls
COM,11441,76,11,0,VINASSAN,Vinassan,Vinassan
COM,12001,76,12,1,AGEN D AVEYRON,Agen-d'Aveyron,Agen-d'Aveyron
COM,12002,76,12,1,AGUESSAC,Aguessac,Aguessac
COM,12003,76,12,4,ALBRES,Albres,Les Albres
COM,12004,76,12,1,ALMONT LES JUNIES,Almont-les-Junies,Almont-les-Junies
COM,12006,76,12,1,ALRANCE,Alrance,Alrance
COM,12007,76,12,1,AMBEYRAC,Ambeyrac,Ambeyrac
COM,12008,76,12,1,ANGLARS SAINT FELIX,Anglars-Saint-Félix,Anglars-Saint-Félix
COM,12009,76,12,1,ARNAC SUR DOURDOU,Arnac-sur-Dourdou,Arnac-sur-Dourdou
COM,12010,76,12,1,ARQUES,Arques,Arques
COM,12011,76,12,1,ARVIEU,Arvieu,Arvieu
COM,12012,76,12,1,ASPRIERES,Asprières,Asprières
COM,12013,76,12,1,AUBIN,Aubin,Aubin
COMD,12014,,,1,AURELLE VERLAC,Aurelle-Verlac,Aurelle-Verlac
COM,12015,76,12,1,AURIAC LAGAST,Auriac-Lagast,Auriac-Lagast
COM,12016,76,12,1,AUZITS,Auzits,Auzits
COM,12017,76,12,1,AYSSENES,Ayssènes,Ayssènes
COM,12018,76,12,0,BALAGUIER D OLT,Balaguier-d'Olt,Balaguier-d'Olt
COM,12019,76,12,0,BALAGUIER SUR RANCE,Balaguier-sur-Rance,Balaguier-sur-Rance
COM,12021,76,12,2,BAS SEGALA,Bas Ségala,Le Bas Ségala
COMD,12021,,,3,BASTIDE L EVEQUE,Bastide-l'Évêque,La Bastide-l'Évêque
COM,12022,76,12,3,BASTIDE PRADINES,Bastide-Pradines,La Bastide-Pradines
COM,12023,76,12,3,BASTIDE SOLAGES,Bastide-Solages,La Bastide-Solages
COM,12024,76,12,0,BELCASTEL,Belcastel,Belcastel
COM,12025,76,12,0,BELMONT SUR RANCE,Belmont-sur-Rance,Belmont-sur-Rance
COM,12026,76,12,0,BERTHOLENE,Bertholène,Bertholène
COM,12027,76,12,0,BESSUEJOULS,Bessuéjouls,Bessuéjouls
COM,12028,76,12,0,BOISSE PENCHOT,Boisse-Penchot,Boisse-Penchot
COM,12029,76,12,0,BOR ET BAR,Bor-et-Bar,Bor-et-Bar
COM,12030,76,12,0,BOUILLAC,Bouillac,Bouillac
COM,12031,76,12,0,BOURNAZEL,Bournazel,Bournazel
COM,12032,76,12,0,BOUSSAC,Boussac,Boussac
COM,12033,76,12,0,BOZOULS,Bozouls,Bozouls
COM,12034,76,12,0,BRANDONNET,Brandonnet,Brandonnet
COM,12035,76,12,0,BRASC,Brasc,Brasc
COM,12036,76,12,0,BROMMAT,Brommat,Brommat
COM,12037,76,12,0,BROQUIES,Broquiès,Broquiès
COM,12038,76,12,0,BROUSSE LE CHATEAU,Brousse-le-Château,Brousse-le-Château
COM,12039,76,12,0,BRUSQUE,Brusque,Brusque
COMD,12040,,,0,BUZEINS,Buzeins,Buzeins
COM,12041,76,12,0,CABANES,Cabanès,Cabanès
COM,12042,76,12,0,CALMELS ET LE VIALA,Calmels-et-le-Viala,Calmels-et-le-Viala
COM,12043,76,12,0,CALMONT,Calmont,Calmont
COM,12044,76,12,0,CAMARES,Camarès,Camarès
COM,12045,76,12,0,CAMBOULAZET,Camboulazet,Camboulazet
COM,12046,76,12,0,CAMJAC,Camjac,Camjac
COM,12047,76,12,0,CAMPAGNAC,Campagnac,Campagnac
COM,12048,76,12,0,CAMPOURIEZ,Campouriez,Campouriez
COM,12049,76,12,0,CAMPUAC,Campuac,Campuac
COM,12050,76,12,0,CANET DE SALARS,Canet-de-Salars,Canet-de-Salars
COM,12051,76,12,0,CANTOIN,Cantoin,Cantoin
COM,12052,76,12,0,CAPDENAC GARE,Capdenac-Gare,Capdenac-Gare
COM,12053,76,12,3,CAPELLE BALAGUIER,Capelle-Balaguier,La Capelle-Balaguier
COM,12054,76,12,3,CAPELLE BLEYS,Capelle-Bleys,La Capelle-Bleys
COM,12055,76,12,3,CAPELLE BONANCE,Capelle-Bonance,La Capelle-Bonance
COM,12056,76,12,0,BARAQUEVILLE,Baraqueville,Baraqueville
COM,12057,76,12,0,CASSAGNES BEGONHES,Cassagnes-Bégonhès,Cassagnes-Bégonhès
COM,12058,76,12,0,CASSUEJOULS,Cassuéjouls,Cassuéjouls
COM,12059,76,12,0,CASTANET,Castanet,Castanet
COM,12060,76,12,0,CASTELMARY,Castelmary,Castelmary
COM,12061,76,12,0,CASTELNAU DE MANDAILLES,Castelnau-de-Mandailles,Castelnau-de-Mandailles
COM,12062,76,12,0,CASTELNAU PEGAYROLS,Castelnau-Pégayrols,Castelnau-Pégayrols
COM,12063,76,12,3,CAVALERIE,Cavalerie,La Cavalerie
COM,12064,76,12,2,CAYROL,Cayrol,Le Cayrol
COM,12065,76,12,0,CENTRES,Centrès,Centrès
COM,12066,76,12,0,CLAIRVAUX D AVEYRON,Clairvaux-d'Aveyron,Clairvaux-d'Aveyron
COM,12067,76,12,2,CLAPIER,Clapier,Le Clapier
COM,12068,76,12,0,COLOMBIES,Colombiès,Colombiès
COM,12069,76,12,0,COMBRET,Combret,Combret
COM,12070,76,12,0,COMPEYRE,Compeyre,Compeyre
COM,12071,76,12,0,COMPOLIBAT,Compolibat,Compolibat
COM,12072,76,12,0,COMPREGNAC,Comprégnac,Comprégnac
COM,12073,76,12,0,COMPS LA GRAND VILLE,Comps-la-Grand-Ville,Comps-la-Grand-Ville
COM,12074,76,12,0,CONDOM D AUBRAC,Condom-d'Aubrac,Condom-d'Aubrac
COM,12075,76,12,0,CONNAC,Connac,Connac
COM,12076,76,12,0,CONQUES EN ROUERGUE,Conques-en-Rouergue,Conques-en-Rouergue
COMD,12076,,,0,CONQUES,Conques,Conques
COM,12077,76,12,0,CORNUS,Cornus,Cornus
COM,12078,76,12,4,COSTES GOZON,Costes-Gozon,Les Costes-Gozon
COM,12079,76,12,0,COUBISOU,Coubisou,Coubisou
COM,12080,76,12,0,COUPIAC,Coupiac,Coupiac
COMD,12081,,,0,COUSSERGUES,Coussergues,Coussergues
COM,12082,76,12,3,COUVERTOIRADE,Couvertoirade,La Couvertoirade
COM,12083,76,12,0,CRANSAC,Cransac,Cransac
COM,12084,76,12,0,CREISSELS,Creissels,Creissels
COM,12085,76,12,0,CRESPIN,Crespin,Crespin
COM,12086,76,12,3,CRESSE,Cresse,La Cresse
COMD,12087,,,0,CRUEJOULS,Cruéjouls,Cruéjouls
COM,12088,76,12,0,CURIERES,Curières,Curières
COM,12089,76,12,0,DECAZEVILLE,Decazeville,Decazeville
COM,12090,76,12,0,DRUELLE BALSAC,Druelle Balsac,Druelle Balsac
COM,12091,76,12,0,DRULHE,Drulhe,Drulhe
COM,12092,76,12,0,DURENQUE,Durenque,Durenque
COM,12093,76,12,2,FEL,Fel,Le Fel
COM,12094,76,12,1,ENTRAYGUES SUR TRUYERE,Entraygues-sur-Truyère,Entraygues-sur-Truyère
COM,12095,76,12,1,ESCANDOLIERES,Escandolières,Escandolières
COM,12096,76,12,1,ESPALION,Espalion,Espalion
COM,12097,76,12,1,ESPEYRAC,Espeyrac,Espeyrac
COM,12098,76,12,1,ESTAING,Estaing,Estaing
COM,12099,76,12,0,FAYET,Fayet,Fayet
COM,12100,76,12,0,FIRMI,Firmi,Firmi
COM,12101,76,12,0,FLAGNAC,Flagnac,Flagnac
COM,12102,76,12,0,FLAVIN,Flavin,Flavin
COM,12103,76,12,0,FLORENTIN LA CAPELLE,Florentin-la-Capelle,Florentin-la-Capelle
COM,12104,76,12,0,FOISSAC,Foissac,Foissac
COM,12105,76,12,3,FOUILLADE,Fouillade,La Fouillade
COM,12106,76,12,0,GABRIAC,Gabriac,Gabriac
COM,12107,76,12,0,GAILLAC D AVEYRON,Gaillac-d'Aveyron,Gaillac-d'Aveyron
COM,12108,76,12,0,GALGAN,Galgan,Galgan
COM,12109,76,12,0,GISSAC,Gissac,Gissac
COM,12110,76,12,0,GOLINHAC,Golinhac,Golinhac
COM,12111,76,12,0,GOUTRENS,Goutrens,Goutrens
COM,12113,76,12,0,GRAMOND,Gramond,Gramond
COMD,12114,,,0,GRAND VABRE,Grand-Vabre,Grand-Vabre
COM,12115,76,12,5,HOSPITALET DU LARZAC,Hospitalet-du-Larzac,L'Hospitalet-du-Larzac
COM,12116,76,12,1,HUPARLAC,Huparlac,Huparlac
COM,12118,76,12,0,LACROIX BARREZ,Lacroix-Barrez,Lacroix-Barrez
COM,12119,76,12,0,LAGUIOLE,Laguiole,Laguiole
COM,12120,76,12,0,LAISSAC SEVERAC L EGLISE,Laissac-Sévérac l'Église,Laissac-Sévérac l'Église
COM,12121,76,12,0,LANUEJOULS,Lanuéjouls,Lanuéjouls
COM,12122,76,12,0,LAPANOUSE DE CERNON,Lapanouse-de-Cernon,Lapanouse-de-Cernon
COMD,12123,,,0,LAPANOUSE,Lapanouse,Lapanouse
COM,12124,76,12,0,LASSOUTS,Lassouts,Lassouts
COM,12125,76,12,0,LAVAL ROQUECEZIERE,Laval-Roquecezière,Laval-Roquecezière
COMD,12126,,,0,LAVERNHE,Lavernhe,Lavernhe
COM,12127,76,12,0,LEDERGUES,Lédergues,Lédergues
COM,12128,76,12,0,LESCURE JAOUL,Lescure-Jaoul,Lescure-Jaoul
COM,12129,76,12,0,LESTRADE ET THOUELS,Lestrade-et-Thouels,Lestrade-et-Thouels
COM,12130,76,12,0,LIVINHAC LE HAUT,Livinhac-le-Haut,Livinhac-le-Haut
COM,12131,76,12,3,LOUBIERE,Loubière,La Loubière
COMA,12132,,,0,LOUPIAC,Loupiac,Loupiac
