21079,2008,2008,NAIS0813,11
21079,2008,2008,DECE0813,1
21079,1999,1999,DECE9908,7
21080,2013,2013,NAIS1319,31
21080,2008,2008,NAIS0813,47
21080,2008,2008,DECE0813,19
21080,1999,1999,DECE9908,55
21081,2013,2013,NAIS1319,13
21081,2008,2008,NAIS0813,6
21081,2008,2008,DECE0813,4
21081,1999,1999,DECE9908,8
21082,2013,2013,NAIS1319,2
21082,2008,2008,NAIS0813,1
21082,2008,2008,DECE0813,1
21082,1999,1999,DECE9908,13
21083,2013,2013,NAIS1319,3
21083,2008,2008,NAIS0813,2
21083,2008,2008,DECE0813,4
21083,1999,1999,DECE9908,20
21084,2013,2013,NAIS1319,0
21084,2008,2008,NAIS0813,1
21084,2008,2008,DECE0813,3
21084,1999,1999,DECE9908,2
21085,2013,2013,NAIS1319,10
21085,2008,2008,NAIS0813,7
21085,2008,2008,DECE0813,7
21085,1999,1999,DECE9908,11
21086,2013,2013,NAIS1319,84
21086,2008,2008,NAIS0813,52
21086,2008,2008,DECE0813,38
21086,1999,1999,DECE9908,57
21087,2013,2013,NAIS1319,31
21087,2008,2008,NAIS0813,52
21087,2008,2008,DECE0813,87
21087,1999,1999,DECE9908,153
21088,2013,2013,NAIS1319,13
21088,2008,2008,NAIS0813,12
21088,2008,2008,DECE0813,8
21088,1999,1999,DECE9908,10
21089,2013,2013,NAIS1319,24
21089,2008,2008,NAIS0813,31
21089,2008,2008,DECE0813,11
21089,1999,1999,DECE9908,26
21090,2013,2013,NAIS1319,3
21090,2008,2008,NAIS0813,4
21090,2008,2008,DECE0813,4
21090,1999,1999,DECE9908,15
21091,2013,2013,NAIS1319,7
21091,2008,2008,NAIS0813,3
21091,2008,2008,DECE0813,2
21091,1999,1999,DECE9908,7
21092,2013,2013,NAIS1319,19
21092,2008,2008,NAIS0813,15
21092,2008,2008,DECE0813,7
21092,1999,1999,DECE9908,25
21093,2013,2013,NAIS1319,7
21093,2008,2008,NAIS0813,5
21093,2008,2008,DECE0813,11
21093,1999,1999,DECE9908,18
21094,2013,2013,NAIS1319,35
21094,2008,2008,NAIS0813,15
21094,2008,2008,DECE0813,12
21094,1999,1999,DECE9908,26
21095,2013,2013,NAIS1319,5
21095,2008,2008,NAIS0813,4
21095,2008,2008,DECE0813,0
21095,1999,1999,DECE9908,14
21096,2013,2013,NAIS1319,5
21096,2008,2008,NAIS0813,4
21096,2008,2008,DECE0813,4
21096,1999,1999,DECE9908,14
21097,2013,2013,NAIS1319,3
21097,2008,2008,NAIS0813,1
21097,2008,2008,DECE0813,1
21097,1999,1999,DECE9908,5
21098,2013,2013,NAIS1319,2
21098,2008,2008,NAIS0813,6
21098,2008,2008,DECE0813,15
21098,1999,1999,DECE9908,11
21099,2013,2013,NAIS1319,23
21099,2008,2008,NAIS0813,16
21099,2008,2008,DECE0813,12
21099,1999,1999,DECE9908,17
21100,2013,2013,NAIS1319,2
21100,2008,2008,NAIS0813,1
21100,2008,2008,DECE0813,4
21100,1999,1999,DECE9908,5
21101,2013,2013,NAIS1319,11
21101,2008,2008,NAIS0813,8
21101,2008,2008,DECE0813,12
21101,1999,1999,DECE9908,11
21102,2013,2013,NAIS1319,5
21102,2008,2008,NAIS0813,7
21102,2008,2008,DECE0813,13
21102,1999,1999,DECE9908,13
21103,2013,2013,NAIS1319,123
21103,2008,2008,NAIS0813,143
21103,2008,2008,DECE0813,118
21103,1999,1999,DECE9908,202
21104,2013,2013,NAIS1319,1
21104,2008,2008,NAIS0813,7
21104,2008,2008,DECE0813,1
21104,1999,1999,DECE9908,9
21105,2013,2013,NAIS1319,99
21105,2008,2008,NAIS0813,38
21105,2008,2008,DECE0813,7
21105,1999,1999,DECE9908,9
21106,2013,2013,NAIS1319,59
21106,2008,2008,NAIS0813,33
21106,2008,2008,DECE0813,13
21106,1999,1999,DECE9908,26
21107,2013,2013,NAIS1319,51
21107,2008,2008,NAIS0813,48
21107,2008,2008,DECE0813,21
21107,1999,1999,DECE9908,25
21108,2013,2013,NAIS1319,3
21108,2008,2008,NAIS0813,7
21108,2008,2008,DECE0813,5
21108,1999,1999,DECE9908,9
21109,2013,2013,NAIS1319,11
21109,2008,2008,NAIS0813,9
21109,2008,2008,DECE0813,13
21109,1999,1999,DECE9908,24
21110,2013,2013,NAIS1319,25
21110,2008,2008,NAIS0813,21
21110,2008,2008,DECE0813,42
21110,1999,1999,DECE9908,68
21111,2013,2013,NAIS1319,27
21111,2008,2008,NAIS0813,13
21111,2008,2008,DECE0813,6
21111,1999,1999,DECE9908,11
21112,2013,2013,NAIS1319,25
21112,2008,2008,NAIS0813,33
21112,2008,2008,DECE0813,6
21112,1999,1999,DECE9908,29
21113,2013,2013,NAIS1319,15
21113,2008,2008,NAIS0813,13
21113,2008,2008,DECE0813,3
21113,1999,1999,DECE9908,2
21114,2013,2013,NAIS1319,9
21114,2008,2008,NAIS0813,7
21114,2008,2008,DECE0813,8
21114,1999,1999,DECE9908,17
21115,2013,2013,NAIS1319,21
21115,2008,2008,NAIS0813,19
21115,2008,2008,DECE0813,17
21115,1999,1999,DECE9908,42
21116,2013,2013,NAIS1319,7
21116,2008,2008,NAIS0813,6
21116,2008,2008,DECE0813,9
21116,1999,1999,DECE9908,16
21117,2013,2013,NAIS1319,1
21117,2008,2008,NAIS0813,1
21117,2008,2008,DECE0813,2
21117,1999,1999,DECE9908,3
21118,2013,2013,NAIS1319,1
21118,2008,2008,NAIS0813,2
21118,2008,2008,DECE0813,3
21118,1999,1999,DECE9908,5
21119,2013,2013,NAIS1319,2
21119,2008,2008,NAIS0813,1
21119,2008,2008,DECE0813,4
21119,1999,1999,DECE9908,2
21120,2013,2013,NAIS1319,14
21120,2008,2008,NAIS0813,4
21120,2008,2008,DECE0813,9
21120,1999,1999,DECE9908,19
21121,2013,2013,NAIS1319,6
21121,2008,2008,NAIS0813,4
21121,2008,2008,DECE0813,6
21121,1999,1999,DECE9908,6
21122,2013,2013,NAIS1319,20
21122,2008,2008,NAIS0813,20
21122,2008,2008,DECE0813,10
21122,1999,1999,DECE9908,29
21123,2013,2013,NAIS1319,1
21123,2008,2008,NAIS0813,1
21123,2008,2008,DECE0813,0
21123,1999,1999,DECE9908,8
21124,2013,2013,NAIS1319,7
21124,2008,2008,NAIS0813,4
21124,2008,2008,DECE0813,10
21124,1999,1999,DECE9908,23
21125,2013,2013,NAIS1319,4
21125,2008,2008,NAIS0813,5
21125,2008,2008,DECE0813,13
21125,1999,1999,DECE9908,26
21126,2013,2013,NAIS1319,46
21126,2008,2008,NAIS0813,37
21126,2008,2008,DECE0813,21
21126,1999,1999,DECE9908,30
21127,2013,2013,NAIS1319,32
21127,2008,2008,NAIS0813,54
21127,2008,2008,DECE0813,14
21127,1999,1999,DECE9908,27
21128,2013,2013,NAIS1319,13
21128,2008,2008,NAIS0813,6
21128,2008,2008,DECE0813,11
21128,1999,1999,DECE9908,37
21129,2013,2013,NAIS1319,1
21129,2008,2008,NAIS0813,1
21129,2008,2008,DECE0813,2
21129,1999,1999,DECE9908,4
21130,2013,2013,NAIS1319,25
21130,2008,2008,NAIS0813,31
21130,2008,2008,DECE0813,5
21130,1999,1999,DECE9908,13
21131,2013,2013,NAIS1319,23
21131,2008,2008,NAIS0813,18
21131,2008,2008,DECE0813,12
21131,1999,1999,DECE9908,38
21132,2013,2013,NAIS1319,23
21132,2008,2008,NAIS0813,19
21132,2008,2008,DECE0813,4
21132,1999,1999,DECE9908,5
21133,2013,2013,NAIS1319,21
21133,2008,2008,NAIS0813,13
21133,2008,2008,DECE0813,10
21133,1999,1999,DECE9908,27
21134,2013,2013,NAIS1319,12
21134,2008,2008,NAIS0813,11
21134,2008,2008,DECE0813,10
21134,1999,1999,DECE9908,26
21135,2013,2013,NAIS1319,12
21135,2008,2008,NAIS0813,31
21135,2008,2008,DECE0813,14
21135,1999,1999,DECE9908,18
21136,2013,2013,NAIS1319,1
21136,2008,2008,NAIS0813,1
21136,2008,2008,DECE0813,2
21136,1999,1999,DECE9908,3
21137,2013,2013,NAIS1319,8
21137,2008,2008,NAIS0813,2
21137,2008,2008,DECE0813,1
21137,1999,1999,DECE9908,8
21138,2013,2013,NAIS1319,54
21138,2008,2008,NAIS0813,44
21138,2008,2008,DECE0813,14
21138,1999,1999,DECE9908,39
21139,2013,2013,NAIS1319,4
21139,2008,2008,NAIS0813,7
21139,2008,2008,DECE0813,15
21139,1999,1999,DECE9908,28
21140,2013,2013,NAIS1319,3
21140,2008,2008,NAIS0813,7
21140,2008,2008,DECE0813,3
21140,1999,1999,DECE9908,7
21141,2013,2013,NAIS1319,3
21141,2008,2008,NAIS0813,2
21141,2008,2008,DECE0813,2
21141,1999,1999,DECE9908,5
21142,2013,2013,NAIS1319,10
21142,2008,2008,NAIS0813,11
21142,2008,2008,DECE0813,8
21142,1999,1999,DECE9908,31
21143,2013,2013,NAIS1319,1
21143,2008,2008,NAIS0813,2
21143,2008,2008,DECE0813,1
21143,1999,1999,DECE9908,7
21144,2013,2013,NAIS1319,6
21144,2008,2008,NAIS0813,1
21144,2008,2008,DECE0813,3
21144,1999,1999,DECE9908,5
21145,2013,2013,NAIS1319,2
21145,2008,2008,NAIS0813,1
21145,2008,2008,DECE0813,4
21145,1999,1999,DECE9908,5
21146,2013,2013,NAIS1319,5
21146,2008,2008,NAIS0813,9
21146,2008,2008,DECE0813,6
21146,1999,1999,DECE9908,4
21147,2013,2013,NAIS1319,0
21147,2008,2008,NAIS0813,2
21147,2008,2008,DECE0813,2
21147,1999,1999,DECE9908,5
21148,2013,2013,NAIS1319,28
21148,2008,2008,NAIS0813,25
21148,2008,2008,DECE0813,11
21148,1999,1999,DECE9908,17
21149,2013,2013,NAIS1319,7
21149,2008,2008,NAIS0813,11
21149,2008,2008,DECE0813,8
21149,1999,1999,DECE9908,23
21150,2013,2013,NAIS1319,12
21150,2008,2008,NAIS0813,8
21150,2008,2008,DECE0813,25
21150,1999,1999,DECE9908,42
21151,2013,2013,NAIS1319,7
21151,2008,2008,NAIS0813,2
21151,2008,2008,DECE0813,5
21151,1999,1999,DECE9908,20
21152,2013,2013,NAIS1319,4
21152,2008,2008,NAIS0813,2
21152,2008,2008,DECE0813,2
21152,1999,1999,DECE9908,4
21153,2013,2013,NAIS1319,12
21153,2008,2008,NAIS0813,14
21153,2008,2008,DECE0813,12
21153,1999,1999,DECE9908,21
21154,2013,2013,NAIS1319,284
21154,2008,2008,NAIS0813,308
21154,2008,2008,DECE0813,350
21154,1999,1999,DECE9908,656
21155,2013,2013,NAIS1319,1
21155,2008,2008,NAIS0813,1
21155,2008,2008,DECE0813,1
21155,1999,1999,DECE9908,5
21156,2013,2013,NAIS1319,4
21156,2008,2008,NAIS0813,7
21156,2008,2008,DECE0813,1
21156,1999,1999,DECE9908,4
21157,2013,2013,NAIS1319,1
21157,2008,2008,NAIS0813,2
21157,2008,2008,DECE0813,4
21157,1999,1999,DECE9908,11
21158,2013,2013,NAIS1319,8
21158,2008,2008,NAIS0813,11
21158,2008,2008,DECE0813,5
21158,1999,1999,DECE9908,14
21159,2013,2013,NAIS1319,4
21159,2008,2008,NAIS0813,3
21159,2008,2008,DECE0813,11
21159,1999,1999,DECE9908,15
21160,2013,2013,NAIS1319,10
21160,2008,2008,NAIS0813,6
21160,2008,2008,DECE0813,6
21160,1999,1999,DECE9908,8
21161,2013,2013,NAIS1319,3
21161,2008,2008,NAIS0813,4
21161,2008,2008,DECE0813,1
21161,1999,1999,DECE9908,9
21162,2013,2013,NAIS1319,34
21162,2008,2008,NAIS0813,37
21162,2008,2008,DECE0813,12
21162,1999,1999,DECE9908,23
21163,2013,2013,NAIS1319,6
21163,2008,2008,NAIS0813,11
21163,2008,2008,DECE0813,10
21163,1999,1999,DECE9908,14
21164,2013,2013,NAIS1319,4
21164,2008,2008,NAIS0813,5
21164,2008,2008,DECE0813,6
21164,1999,1999,DECE9908,13
21165,2013,2013,NAIS1319,4
21165,2008,2008,NAIS0813,4
21165,2008,2008,DECE0813,6
21165,1999,1999,DECE9908,11
21166,2013,2013,NAIS1319,1291
21166,2008,2008,NAIS0813,1144
21166,2008,2008,DECE0813,545
21166,1999,1999,DECE9908,892
21167,2013,2013,NAIS1319,11
21167,2008,2008,NAIS0813,8
21167,2008,2008,DECE0813,2
21167,1999,1999,DECE9908,6
21168,2013,2013,NAIS1319,0
21168,2008,2008,NAIS0813,2
21168,2008,2008,DECE0813,0
21168,1999,1999,DECE9908,4
21169,2013,2013,NAIS1319,13
21169,2008,2008,NAIS0813,6
21169,2008,2008,DECE0813,3
21169,1999,1999,DECE9908,11
21170,2013,2013,NAIS1319,23
21170,2008,2008,NAIS0813,20
21170,2008,2008,DECE0813,11
21170,1999,1999,DECE9908,18
21171,2013,2013,NAIS1319,769
21171,2008,2008,NAIS0813,627
21171,2008,2008,DECE0813,274
21171,1999,1999,DECE9908,457
21172,2013,2013,NAIS1319,13
21172,2008,2008,NAIS0813,12
21172,2008,2008,DECE0813,11
21172,1999,1999,DECE9908,22
21173,2013,2013,NAIS1319,39
21173,2008,2008,NAIS0813,43
21173,2008,2008,DECE0813,18
21173,1999,1999,DECE9908,30
21175,2013,2013,NAIS1319,23
21175,2008,2008,NAIS0813,12
21175,2008,2008,DECE0813,7
21175,1999,1999,DECE9908,5
21176,2013,2013,NAIS1319,10
21176,2008,2008,NAIS0813,8
21176,2008,2008,DECE0813,5
21176,1999,1999,DECE9908,7
21177,2013,2013,NAIS1319,8
21177,2008,2008,NAIS0813,3
21177,2008,2008,DECE0813,8
21177,1999,1999,DECE9908,22
21178,2013,2013,NAIS1319,22
21178,2008,2008,NAIS0813,20
21178,2008,2008,DECE0813,7
21178,1999,1999,DECE9908,8
21179,2013,2013,NAIS1319,42
21179,2008,2008,NAIS0813,36
21179,2008,2008,DECE0813,13
21179,1999,1999,DECE9908,32
21180,2013,2013,NAIS1319,23
21180,2008,2008,NAIS0813,13
21180,2008,2008,DECE0813,6
21180,1999,1999,DECE9908,11
21181,2013,2013,NAIS1319,9
21181,2008,2008,NAIS0813,9
21181,2008,2008,DECE0813,1
21181,1999,1999,DECE9908,20
21182,2013,2013,NAIS1319,8
21182,2008,2008,NAIS0813,10
21182,2008,2008,DECE0813,0
21182,1999,1999,DECE9908,9
21183,2013,2013,NAIS1319,91
21183,2008,2008,NAIS0813,63
21183,2008,2008,DECE0813,15
21183,1999,1999,DECE9908,41
21184,2013,2013,NAIS1319,3
21184,2008,2008,NAIS0813,2
21184,2008,2008,DECE0813,3
21184,1999,1999,DECE9908,4
21185,2013,2013,NAIS1319,22
21185,2008,2008,NAIS0813,24
21185,2008,2008,DECE0813,8
21185,1999,1999,DECE9908,11
21186,2013,2013,NAIS1319,46
21186,2008,2008,NAIS0813,46
21186,2008,2008,DECE0813,18
21186,1999,1999,DECE9908,43
21187,2013,2013,NAIS1319,9
21187,2008,2008,NAIS0813,6
21187,2008,2008,DECE0813,3
21187,1999,1999,DECE9908,17
21189,2013,2013,NAIS1319,23
21189,2008,2008,NAIS0813,30
21189,2008,2008,DECE0813,13
21189,1999,1999,DECE9908,20
21190,2013,2013,NAIS1319,19
21190,2008,2008,NAIS0813,25
21190,2008,2008,DECE0813,8
21190,1999,1999,DECE9908,20
21191,2013,2013,NAIS1319,43
21191,2008,2008,NAIS0813,37
21191,2008,2008,DECE0813,16
21191,1999,1999,DECE9908,27
21192,2013,2013,NAIS1319,29
21192,2008,2008,NAIS0813,20
21192,2008,2008,DECE0813,19
21192,1999,1999,DECE9908,27
21193,2013,2013,NAIS1319,26
21193,2008,2008,NAIS0813,24
21193,2008,2008,DECE0813,16
21193,1999,1999,DECE9908,25
21194,2013,2013,NAIS1319,51
21194,2008,2008,NAIS0813,48
21194,2008,2008,DECE0813,31
21194,1999,1999,DECE9908,77
21195,2013,2013,NAIS1319,12
21195,2008,2008,NAIS0813,14
21195,2008,2008,DECE0813,11
21195,1999,1999,DECE9908,26
21196,2013,2013,NAIS1319,51
21196,2008,2008,NAIS0813,53
21196,2008,2008,DECE0813,24
21196,1999,1999,DECE9908,44
21197,2013,2013,NAIS1319,2
21197,2008,2008,NAIS0813,1
21197,2008,2008,DECE0813,3
21197,1999,1999,DECE9908,3
21198,2013,2013,NAIS1319,11
21198,2008,2008,NAIS0813,17
21198,2008,2008,DECE0813,13
21198,1999,1999,DECE9908,23
21199,2013,2013,NAIS1319,9
21199,2008,2008,NAIS0813,8
21199,2008,2008,DECE0813,7
21199,1999,1999,DECE9908,21
21200,2013,2013,NAIS1319,54
21200,2008,2008,NAIS0813,39
21200,2008,2008,DECE0813,43
21200,1999,1999,DECE9908,89
21201,2013,2013,NAIS1319,14
21201,2008,2008,NAIS0813,19
21201,2008,2008,DECE0813,13
21201,1999,1999,DECE9908,27
21202,2013,2013,NAIS1319,7
21202,2008,2008,NAIS0813,6
21202,2008,2008,DECE0813,11
21202,1999,1999,DECE9908,18
21203,2013,2013,NAIS1319,7
21203,2008,2008,NAIS0813,6
21203,2008,2008,DECE0813,8
21203,1999,1999,DECE9908,16
21204,2013,2013,NAIS1319,5
21204,2008,2008,NAIS0813,8
21204,2008,2008,DECE0813,0
21204,1999,1999,DECE9908,6
21205,2013,2013,NAIS1319,12
21205,2008,2008,NAIS0813,16
21205,2008,2008,DECE0813,7
21205,1999,1999,DECE9908,15
21207,2013,2013,NAIS1319,0
21207,2008,2008,NAIS0813,1
21207,2008,2008,DECE0813,4
21207,1999,1999,DECE9908,7
21208,2013,2013,NAIS1319,9
21208,2008,2008,NAIS0813,8
21208,2008,2008,DECE0813,12
21208,1999,1999,DECE9908,10
21209,2013,2013,NAIS1319,94
21209,2008,2008,NAIS0813,84
21209,2008,2008,DECE0813,24
21209,1999,1999,DECE9908,40
21210,2013,2013,NAIS1319,34
21210,2008,2008,NAIS0813,31
21210,2008,2008,DECE0813,16
21210,1999,1999,DECE9908,24
21211,2013,2013,NAIS1319,9
21211,2008,2008,NAIS0813,4
21211,2008,2008,DECE0813,10
21211,1999,1999,DECE9908,10
21212,2013,2013,NAIS1319,16
21212,2008,2008,NAIS0813,11
21212,2008,2008,DECE0813,17
21212,1999,1999,DECE9908,21
21214,2013,2013,NAIS1319,5
21214,2008,2008,NAIS0813,9
21214,2008,2008,DECE0813,4
21214,1999,1999,DECE9908,18
21215,2013,2013,NAIS1319,5
21215,2008,2008,NAIS0813,15
21215,2008,2008,DECE0813,1
21215,1999,1999,DECE9908,8
21216,2013,2013,NAIS1319,5
21216,2008,2008,NAIS0813,6
21216,2008,2008,DECE0813,4
21216,1999,1999,DECE9908,7
21217,2013,2013,NAIS1319,11
21217,2008,2008,NAIS0813,9
21217,2008,2008,DECE0813,1
21217,1999,1999,DECE9908,3
21218,2013,2013,NAIS1319,7
21218,2008,2008,NAIS0813,9
21218,2008,2008,DECE0813,2
21218,1999,1999,DECE9908,2
21219,2013,2013,NAIS1319,14
21219,2008,2008,NAIS0813,13
21219,2008,2008,DECE0813,3
21219,1999,1999,DECE9908,5
21220,2013,2013,NAIS1319,11
21220,2008,2008,NAIS0813,6
21220,2008,2008,DECE0813,8
21220,1999,1999,DECE9908,10
21221,2013,2013,NAIS1319,3
21221,2008,2008,NAIS0813,4
21221,2008,2008,DECE0813,2
21221,1999,1999,DECE9908,3
21222,2013,2013,NAIS1319,6
21222,2008,2008,NAIS0813,9
21222,2008,2008,DECE0813,5
21222,1999,1999,DECE9908,14
21223,2013,2013,NAIS1319,68
21223,2008,2008,NAIS0813,45
21223,2008,2008,DECE0813,83
21223,1999,1999,DECE9908,123
21224,2013,2013,NAIS1319,1
21224,2008,2008,NAIS0813,3
21224,2008,2008,DECE0813,1
21224,1999,1999,DECE9908,5
21225,2013,2013,NAIS1319,16
21225,2008,2008,NAIS0813,8
21225,2008,2008,DECE0813,4
21225,1999,1999,DECE9908,12
21226,2013,2013,NAIS1319,21
21226,2008,2008,NAIS0813,20
21226,2008,2008,DECE0813,16
21226,1999,1999,DECE9908,13
21227,2013,2013,NAIS1319,18
21227,2008,2008,NAIS0813,10
21227,2008,2008,DECE0813,133
21227,1999,1999,DECE9908,21
21228,2013,2013,NAIS1319,8
21228,2008,2008,NAIS0813,14
21228,2008,2008,DECE0813,0
21228,1999,1999,DECE9908,7
21229,2013,2013,NAIS1319,5
21229,2008,2008,NAIS0813,3
21229,2008,2008,DECE0813,3
21229,1999,1999,DECE9908,7
21230,2013,2013,NAIS1319,21
21230,2008,2008,NAIS0813,25
21230,2008,2008,DECE0813,9
21230,1999,1999,DECE9908,16
21231,2013,2013,NAIS1319,10152
21231,2008,2008,NAIS0813,8907
21231,2008,2008,DECE0813,5759
21231,1999,1999,DECE9908,10273
21232,2013,2013,NAIS1319,12
21232,2008,2008,NAIS0813,11
21232,2008,2008,DECE0813,19
21232,1999,1999,DECE9908,13
21233,2013,2013,NAIS1319,18
21233,2008,2008,NAIS0813,12
21233,2008,2008,DECE0813,8
21233,1999,1999,DECE9908,6
21234,2013,2013,NAIS1319,4
21234,2008,2008,NAIS0813,1
21234,2008,2008,DECE0813,1
21234,1999,1999,DECE9908,4
21235,2013,2013,NAIS1319,1
21235,2008,2008,NAIS0813,3
21235,2008,2008,DECE0813,3
21235,1999,1999,DECE9908,6
21236,2013,2013,NAIS1319,23
21236,2008,2008,NAIS0813,8
21236,2008,2008,DECE0813,4
21236,1999,1999,DECE9908,9
21237,2013,2013,NAIS1319,4
21237,2008,2008,NAIS0813,8
21237,2008,2008,DECE0813,4
21237,1999,1999,DECE9908,13
21238,2013,2013,NAIS1319,12
21238,2008,2008,NAIS0813,8
21238,2008,2008,DECE0813,5
21238,1999,1999,DECE9908,5
21239,2013,2013,NAIS1319,49
21239,2008,2008,NAIS0813,58
21239,2008,2008,DECE0813,24
21239,1999,1999,DECE9908,53
21240,2013,2013,NAIS1319,22
21240,2008,2008,NAIS0813,20
21240,2008,2008,DECE0813,5
21240,1999,1999,DECE9908,15
21241,2013,2013,NAIS1319,21
21241,2008,2008,NAIS0813,19
21241,2008,2008,DECE0813,6
21241,1999,1999,DECE9908,17
21242,2013,2013,NAIS1319,22
21242,2008,2008,NAIS0813,22
21242,2008,2008,DECE0813,8
21242,1999,1999,DECE9908,16
21243,2013,2013,NAIS1319,4
21243,2008,2008,NAIS0813,3
21243,2008,2008,DECE0813,0
21243,1999,1999,DECE9908,6
21244,2013,2013,NAIS1319,2
21244,2008,2008,NAIS0813,4
21244,2008,2008,DECE0813,1
21244,1999,1999,DECE9908,5
21245,2013,2013,NAIS1319,23
21245,2008,2008,NAIS0813,22
21245,2008,2008,DECE0813,2
21245,1999,1999,DECE9908,10
21246,2013,2013,NAIS1319,15
21246,2008,2008,NAIS0813,10
21246,2008,2008,DECE0813,5
21246,1999,1999,DECE9908,10
21247,2013,2013,NAIS1319,47
21247,2008,2008,NAIS0813,32
21247,2008,2008,DECE0813,37
21247,1999,1999,DECE9908,89
21248,2013,2013,NAIS1319,3
21248,2008,2008,NAIS0813,2
21248,2008,2008,DECE0813,3
21248,1999,1999,DECE9908,10
21249,2013,2013,NAIS1319,27
21249,2008,2008,NAIS0813,52
21249,2008,2008,DECE0813,38
21249,1999,1999,DECE9908,57
21250,2013,2013,NAIS1319,8
21250,2008,2008,NAIS0813,5
21250,2008,2008,DECE0813,6
21250,1999,1999,DECE9908,6
21251,2013,2013,NAIS1319,31
21251,2008,2008,NAIS0813,18
21251,2008,2008,DECE0813,5
21251,1999,1999,DECE9908,18
21252,2013,2013,NAIS1319,4
21252,2008,2008,NAIS0813,6
21252,2008,2008,DECE0813,6
21252,1999,1999,DECE9908,11
21253,2013,2013,NAIS1319,13
21253,2008,2008,NAIS0813,8
21253,2008,2008,DECE0813,12
21253,1999,1999,DECE9908,18
21254,2013,2013,NAIS1319,9
21254,2008,2008,NAIS0813,13
21254,2008,2008,DECE0813,7
21254,1999,1999,DECE9908,14
21255,2013,2013,NAIS1319,21
21255,2008,2008,NAIS0813,17
21255,2008,2008,DECE0813,8
21255,1999,1999,DECE9908,4
21256,2013,2013,NAIS1319,22
21256,2008,2008,NAIS0813,14
21256,2008,2008,DECE0813,7
21256,1999,1999,DECE9908,8
21257,2013,2013,NAIS1319,3
21257,2008,2008,NAIS0813,5
21257,2008,2008,DECE0813,2
21257,1999,1999,DECE9908,3
21258,2013,2013,NAIS1319,22
21258,2008,2008,NAIS0813,12
21258,2008,2008,DECE0813,3
21258,1999,1999,DECE9908,19
21259,2013,2013,NAIS1319,18
21259,2008,2008,NAIS0813,14
21259,2008,2008,DECE0813,13
21259,1999,1999,DECE9908,21
21260,2013,2013,NAIS1319,2
21260,2008,2008,NAIS0813,6
21260,2008,2008,DECE0813,9
21260,1999,1999,DECE9908,9
21261,2013,2013,NAIS1319,39
21261,2008,2008,NAIS0813,57
21261,2008,2008,DECE0813,20
21261,1999,1999,DECE9908,39
21262,2013,2013,NAIS1319,1
21262,2008,2008,NAIS0813,1
21262,2008,2008,DECE0813,0
21262,1999,1999,DECE9908,4
21263,2013,2013,NAIS1319,84
21263,2008,2008,NAIS0813,57
21263,2008,2008,DECE0813,41
21263,1999,1999,DECE9908,62
21264,2013,2013,NAIS1319,1
21264,2008,2008,NAIS0813,1
21264,2008,2008,DECE0813,1
21264,1999,1999,DECE9908,5
21265,2013,2013,NAIS1319,29
21265,2008,2008,NAIS0813,30
21265,2008,2008,DECE0813,27
21265,1999,1999,DECE9908,50
21266,2013,2013,NAIS1319,13
21266,2008,2008,NAIS0813,10
21266,2008,2008,DECE0813,7
21266,1999,1999,DECE9908,4
21267,2013,2013,NAIS1319,23
21267,2008,2008,NAIS0813,14
21267,2008,2008,DECE0813,16
21267,1999,1999,DECE9908,27
21268,2013,2013,NAIS1319,16
21268,2008,2008,NAIS0813,17
21268,2008,2008,DECE0813,6
21268,1999,1999,DECE9908,4
21269,2013,2013,NAIS1319,28
21269,2008,2008,NAIS0813,30
21269,2008,2008,DECE0813,18
21269,1999,1999,DECE9908,24
21270,2013,2013,NAIS1319,8
21270,2008,2008,NAIS0813,6
21270,2008,2008,DECE0813,6
21270,1999,1999,DECE9908,12
21271,2013,2013,NAIS1319,9
21271,2008,2008,NAIS0813,8
21271,2008,2008,DECE0813,16
21271,1999,1999,DECE9908,44
21272,2013,2013,NAIS1319,18
21272,2008,2008,NAIS0813,11
21272,2008,2008,DECE0813,11
21272,1999,1999,DECE9908,15
21273,2013,2013,NAIS1319,86
21273,2008,2008,NAIS0813,48
21273,2008,2008,DECE0813,70
21273,1999,1999,DECE9908,159
21274,2013,2013,NAIS1319,4
21274,2008,2008,NAIS0813,11
21274,2008,2008,DECE0813,8
21274,1999,1999,DECE9908,21
21275,2013,2013,NAIS1319,7
21275,2008,2008,NAIS0813,5
21275,2008,2008,DECE0813,10
21275,1999,1999,DECE9908,13
21276,2013,2013,NAIS1319,9
21276,2008,2008,NAIS0813,2
21276,2008,2008,DECE0813,5
21276,1999,1999,DECE9908,16
21277,2013,2013,NAIS1319,50
21277,2008,2008,NAIS0813,60
21277,2008,2008,DECE0813,46
21277,1999,1999,DECE9908,103
21278,2013,2013,NAIS1319,394
21278,2008,2008,NAIS0813,392
21278,2008,2008,DECE0813,427
21278,1999,1999,DECE9908,705
21279,2013,2013,NAIS1319,1
21279,2008,2008,NAIS0813,0
21279,2008,2008,DECE0813,1
21279,1999,1999,DECE9908,9
21280,2013,2013,NAIS1319,5
21280,2008,2008,NAIS0813,4
21280,2008,2008,DECE0813,10
21280,1999,1999,DECE9908,22
21281,2013,2013,NAIS1319,10
21281,2008,2008,NAIS0813,17
21281,2008,2008,DECE0813,5
21281,1999,1999,DECE9908,16
21282,2013,2013,NAIS1319,8
21282,2008,2008,NAIS0813,8
21282,2008,2008,DECE0813,0
21282,1999,1999,DECE9908,8
